Число узлов n = 10001
-------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |
| 0.87580 |      3.072028e-07      |      4.146735e+03      |
| 0.87590 |      3.072006e-07      |      4.146219e+03      |
| 0.87600 |      3.071984e-07      |      4.145702e+03      |
| 0.87610 |      3.071962e-07      |      4.145186e+03      |
| 0.87620 |      3.071940e-07      |      4.144669e+03      |
| 0.87630 |      3.071918e-07      |      4.144153e+03      |
| 0.87640 |      3.071896e-07      |      4.143637e+03      |
| 0.87650 |      3.071874e-07      |      4.143121e+03      |
| 0.87660 |      3.071852e-07      |      4.142605e+03      |
| 0.87670 |      3.071830e-07      |      4.142090e+03      |
| 0.87680 |      3.071809e-07      |      4.141574e+03      |
| 0.87690 |      3.071787e-07      |      4.141059e+03      |
| 0.87700 |      3.071765e-07      |      4.140544e+03      |
| 0.87710 |      3.071743e-07      |      4.140029e+03      |
| 0.87720 |      3.071722e-07      |      4.139514e+03      |
| 0.87730 |      3.071700e-07      |      4.138999e+03      |
| 0.87740 |      3.071679e-07      |      4.138485e+03      |
| 0.87750 |      3.071657e-07      |      4.137970e+03      |
| 0.87760 |      3.071635e-07      |      4.137456e+03      |
| 0.87770 |      3.071614e-07      |      4.136942e+03      |
| 0.87780 |      3.071592e-07      |      4.136428e+03      |
| 0.87790 |      3.071571e-07      |      4.135914e+03      |
| 0.87800 |      3.071550e-07      |      4.135400e+03      |
| 0.87810 |      3.071528e-07      |      4.134887e+03      |
| 0.87820 |      3.071507e-07      |      4.134373e+03      |
| 0.87830 |      3.071485e-07      |      4.133860e+03      |
| 0.87840 |      3.071464e-07      |      4.133347e+03      |
| 0.87850 |      3.071443e-07      |      4.132834e+03      |
| 0.87860 |      3.071422e-07      |      4.132321e+03      |
| 0.87870 |      3.071400e-07      |      4.131809e+03      |
| 0.87880 |      3.071379e-07      |      4.131296e+03      |
| 0.87890 |      3.071358e-07      |      4.130784e+03      |
| 0.87900 |      3.071337e-07      |      4.130271e+03      |
| 0.87910 |      3.071316e-07      |      4.129759e+03      |
| 0.87920 |      3.071295e-07      |      4.129247e+03      |
| 0.87930 |      3.071274e-07      |      4.128736e+03      |
| 0.87940 |      3.071253e-07      |      4.128224e+03      |
| 0.87950 |      3.071232e-07      |      4.127712e+03      |
| 0.87960 |      3.071211e-07      |      4.127201e+03      |
| 0.87970 |      3.071190e-07      |      4.126690e+03      |
| 0.87980 |      3.071169e-07      |      4.126179e+03      |
| 0.87990 |      3.071148e-07      |      4.125668e+03      |
| 0.88000 |      3.071127e-07      |      4.125157e+03      |
| 0.88010 |      3.071106e-07      |      4.124646e+03      |
| 0.88020 |      3.071085e-07      |      4.124136e+03      |
| 0.88030 |      3.071065e-07      |      4.123626e+03      |
| 0.88040 |      3.071044e-07      |      4.123115e+03      |
| 0.88050 |      3.071023e-07      |      4.122605e+03      |
| 0.88060 |      3.071002e-07      |      4.122096e+03      |
| 0.88070 |      3.070982e-07      |      4.121586e+03      |
| 0.88080 |      3.070961e-07      |      4.121076e+03      |
| 0.88090 |      3.070941e-07      |      4.120567e+03      |
| 0.88100 |      3.070920e-07      |      4.120057e+03      |
| 0.88110 |      3.070899e-07      |      4.119548e+03      |
| 0.88120 |      3.070879e-07      |      4.119039e+03      |
| 0.88130 |      3.070859e-07      |      4.118530e+03      |
| 0.88140 |      3.070838e-07      |      4.118022e+03      |
| 0.88150 |      3.070818e-07      |      4.117513e+03      |
| 0.88160 |      3.070797e-07      |      4.117005e+03      |
| 0.88170 |      3.070777e-07      |      4.116496e+03      |
| 0.88180 |      3.070757e-07      |      4.115988e+03      |
| 0.88190 |      3.070736e-07      |      4.115480e+03      |
| 0.88200 |      3.070716e-07      |      4.114972e+03      |
| 0.88210 |      3.070696e-07      |      4.114465e+03      |
| 0.88220 |      3.070675e-07      |      4.113957e+03      |
| 0.88230 |      3.070655e-07      |      4.113450e+03      |
| 0.88240 |      3.070635e-07      |      4.112943e+03      |
| 0.88250 |      3.070615e-07      |      4.112435e+03      |
| 0.88260 |      3.070595e-07      |      4.111928e+03      |
| 0.88270 |      3.070575e-07      |      4.111422e+03      |
| 0.88280 |      3.070555e-07      |      4.110915e+03      |
| 0.88290 |      3.070535e-07      |      4.110408e+03      |
| 0.88300 |      3.070515e-07      |      4.109902e+03      |
| 0.88310 |      3.070495e-07      |      4.109396e+03      |
| 0.88320 |      3.070475e-07      |      4.108890e+03      |
| 0.88330 |      3.070455e-07      |      4.108384e+03      |
| 0.88340 |      3.070435e-07      |      4.107878e+03      |
| 0.88350 |      3.070415e-07      |      4.107372e+03      |
| 0.88360 |      3.070395e-07      |      4.106867e+03      |
| 0.88370 |      3.070376e-07      |      4.106362e+03      |
| 0.88380 |      3.070356e-07      |      4.105856e+03      |
| 0.88390 |      3.070336e-07      |      4.105351e+03      |
| 0.88400 |      3.070316e-07      |      4.104847e+03      |
| 0.88410 |      3.070297e-07      |      4.104342e+03      |
| 0.88420 |      3.070277e-07      |      4.103837e+03      |
| 0.88430 |      3.070257e-07      |      4.103333e+03      |
| 0.88440 |      3.070238e-07      |      4.102828e+03      |
| 0.88450 |      3.070218e-07      |      4.102324e+03      |
| 0.88460 |      3.070199e-07      |      4.101820e+03      |
| 0.88470 |      3.070179e-07      |      4.101316e+03      |
| 0.88480 |      3.070160e-07      |      4.100813e+03      |
| 0.88490 |      3.070140e-07      |      4.100309e+03      |
| 0.88500 |      3.070121e-07      |      4.099806e+03      |
| 0.88510 |      3.070101e-07      |      4.099302e+03      |
| 0.88520 |      3.070082e-07      |      4.098799e+03      |
| 0.88530 |      3.070062e-07      |      4.098296e+03      |
| 0.88540 |      3.070043e-07      |      4.097793e+03      |
| 0.88550 |      3.070024e-07      |      4.097291e+03      |
| 0.88560 |      3.070005e-07      |      4.096788e+03      |
| 0.88570 |      3.069985e-07      |      4.096286e+03      |
| 0.88580 |      3.069966e-07      |      4.095784e+03      |
| 0.88590 |      3.069947e-07      |      4.095281e+03      |
| 0.88600 |      3.069928e-07      |      4.094779e+03      |
| 0.88610 |      3.069909e-07      |      4.094278e+03      |
| 0.88620 |      3.069890e-07      |      4.093776e+03      |
| 0.88630 |      3.069870e-07      |      4.093275e+03      |
| 0.88640 |      3.069851e-07      |      4.092773e+03      |
| 0.88650 |      3.069832e-07      |      4.092272e+03      |
| 0.88660 |      3.069813e-07      |      4.091771e+03      |
| 0.88670 |      3.069794e-07      |      4.091270e+03      |
| 0.88680 |      3.069775e-07      |      4.090769e+03      |
| 0.88690 |      3.069757e-07      |      4.090269e+03      |
| 0.88700 |      3.069738e-07      |      4.089768e+03      |
| 0.88710 |      3.069719e-07      |      4.089268e+03      |
| 0.88720 |      3.069700e-07      |      4.088768e+03      |
| 0.88730 |      3.069681e-07      |      4.088268e+03      |
| 0.88740 |      3.069662e-07      |      4.087768e+03      |
| 0.88750 |      3.069644e-07      |      4.087268e+03      |
| 0.88760 |      3.069625e-07      |      4.086768e+03      |
| 0.88770 |      3.069606e-07      |      4.086269e+03      |
| 0.88780 |      3.069588e-07      |      4.085770e+03      |
| 0.88790 |      3.069569e-07      |      4.085270e+03      |
| 0.88800 |      3.069550e-07      |      4.084771e+03      |
| 0.88810 |      3.069532e-07      |      4.084273e+03      |
| 0.88820 |      3.069513e-07      |      4.083774e+03      |
| 0.88830 |      3.069495e-07      |      4.083275e+03      |
| 0.88840 |      3.069476e-07      |      4.082777e+03      |
| 0.88850 |      3.069458e-07      |      4.082279e+03      |
| 0.88860 |      3.069439e-07      |      4.081781e+03      |
| 0.88870 |      3.069421e-07      |      4.081283e+03      |
| 0.88880 |      3.069402e-07      |      4.080785e+03      |
| 0.88890 |      3.069384e-07      |      4.080287e+03      |
| 0.88900 |      3.069366e-07      |      4.079790e+03      |
| 0.88910 |      3.069347e-07      |      4.079292e+03      |
| 0.88920 |      3.069329e-07      |      4.078795e+03      |
| 0.88930 |      3.069311e-07      |      4.078298e+03      |
| 0.88940 |      3.069293e-07      |      4.077801e+03      |
| 0.88950 |      3.069274e-07      |      4.077304e+03      |
| 0.88960 |      3.069256e-07      |      4.076808e+03      |
| 0.88970 |      3.069238e-07      |      4.076311e+03      |
| 0.88980 |      3.069220e-07      |      4.075815e+03      |
| 0.88990 |      3.069202e-07      |      4.075318e+03      |
| 0.89000 |      3.069184e-07      |      4.074822e+03      |
| 0.89010 |      3.069166e-07      |      4.074327e+03      |
| 0.89020 |      3.069148e-07      |      4.073831e+03      |
| 0.89030 |      3.069130e-07      |      4.073335e+03      |
| 0.89040 |      3.069112e-07      |      4.072840e+03      |
| 0.89050 |      3.069094e-07      |      4.072344e+03      |
| 0.89060 |      3.069076e-07      |      4.071849e+03      |
| 0.89070 |      3.069058e-07      |      4.071354e+03      |
| 0.89080 |      3.069040e-07      |      4.070859e+03      |
| 0.89090 |      3.069022e-07      |      4.070365e+03      |
| 0.89100 |      3.069004e-07      |      4.069870e+03      |
| 0.89110 |      3.068987e-07      |      4.069376e+03      |
| 0.89120 |      3.068969e-07      |      4.068881e+03      |
| 0.89130 |      3.068951e-07      |      4.068387e+03      |
| 0.89140 |      3.068933e-07      |      4.067893e+03      |
| 0.89150 |      3.068916e-07      |      4.067399e+03      |
| 0.89160 |      3.068898e-07      |      4.066906e+03      |
| 0.89170 |      3.068881e-07      |      4.066412e+03      |
| 0.89180 |      3.068863e-07      |      4.065919e+03      |
| 0.89190 |      3.068845e-07      |      4.065426e+03      |
| 0.89200 |      3.068828e-07      |      4.064932e+03      |
| 0.89210 |      3.068810e-07      |      4.064439e+03      |
| 0.89220 |      3.068793e-07      |      4.063947e+03      |
| 0.89230 |      3.068775e-07      |      4.063454e+03      |
| 0.89240 |      3.068758e-07      |      4.062961e+03      |
| 0.89250 |      3.068740e-07      |      4.062469e+03      |
| 0.89260 |      3.068723e-07      |      4.061977e+03      |
| 0.89270 |      3.068706e-07      |      4.061485e+03      |
| 0.89280 |      3.068688e-07      |      4.060993e+03      |
| 0.89290 |      3.068671e-07      |      4.060501e+03      |
| 0.89300 |      3.068654e-07      |      4.060010e+03      |
| 0.89310 |      3.068637e-07      |      4.059518e+03      |
| 0.89320 |      3.068619e-07      |      4.059027e+03      |
| 0.89330 |      3.068602e-07      |      4.058536e+03      |
| 0.89340 |      3.068585e-07      |      4.058044e+03      |
| 0.89350 |      3.068568e-07      |      4.057554e+03      |
| 0.89360 |      3.068551e-07      |      4.057063e+03      |
| 0.89370 |      3.068534e-07      |      4.056572e+03      |
| 0.89380 |      3.068516e-07      |      4.056082e+03      |
| 0.89390 |      3.068499e-07      |      4.055592e+03      |
| 0.89400 |      3.068482e-07      |      4.055101e+03      |
| 0.89410 |      3.068465e-07      |      4.054611e+03      |
| 0.89420 |      3.068448e-07      |      4.054121e+03      |
| 0.89430 |      3.068432e-07      |      4.053632e+03      |
| 0.89440 |      3.068415e-07      |      4.053142e+03      |
| 0.89450 |      3.068398e-07      |      4.052653e+03      |
| 0.89460 |      3.068381e-07      |      4.052164e+03      |
| 0.89470 |      3.068364e-07      |      4.051674e+03      |
| 0.89480 |      3.068347e-07      |      4.051185e+03      |
| 0.89490 |      3.068330e-07      |      4.050697e+03      |
| 0.89500 |      3.068314e-07      |      4.050208e+03      |
| 0.89510 |      3.068297e-07      |      4.049719e+03      |
| 0.89520 |      3.068280e-07      |      4.049231e+03      |
| 0.89530 |      3.068263e-07      |      4.048743e+03      |
| 0.89540 |      3.068247e-07      |      4.048255e+03      |
| 0.89550 |      3.068230e-07      |      4.047767e+03      |
| 0.89560 |      3.068214e-07      |      4.047279e+03      |
| 0.89570 |      3.068197e-07      |      4.046791e+03      |
| 0.89580 |      3.068180e-07      |      4.046304e+03      |
| 0.89590 |      3.068164e-07      |      4.045816e+03      |
| 0.89600 |      3.068147e-07      |      4.045329e+03      |
| 0.89610 |      3.068131e-07      |      4.044842e+03      |
| 0.89620 |      3.068114e-07      |      4.044355e+03      |
| 0.89630 |      3.068098e-07      |      4.043868e+03      |
| 0.89640 |      3.068082e-07      |      4.043382e+03      |
| 0.89650 |      3.068065e-07      |      4.042895e+03      |
| 0.89660 |      3.068049e-07      |      4.042409e+03      |
| 0.89670 |      3.068033e-07      |      4.041923e+03      |
| 0.89680 |      3.068016e-07      |      4.041437e+03      |
| 0.89690 |      3.068000e-07      |      4.040951e+03      |
| 0.89700 |      3.067984e-07      |      4.040465e+03      |
| 0.89710 |      3.067968e-07      |      4.039980e+03      |
| 0.89720 |      3.067951e-07      |      4.039494e+03      |
| 0.89730 |      3.067935e-07      |      4.039009e+03      |
| 0.89740 |      3.067919e-07      |      4.038524e+03      |
| 0.89750 |      3.067903e-07      |      4.038039e+03      |
| 0.89760 |      3.067887e-07      |      4.037554e+03      |
| 0.89770 |      3.067871e-07      |      4.037069e+03      |
| 0.89780 |      3.067855e-07      |      4.036584e+03      |
| 0.89790 |      3.067839e-07      |      4.036100e+03      |
| 0.89800 |      3.067823e-07      |      4.035616e+03      |
| 0.89810 |      3.067807e-07      |      4.035132e+03      |
| 0.89820 |      3.067791e-07      |      4.034648e+03      |
| 0.89830 |      3.067775e-07      |      4.034164e+03      |
| 0.89840 |      3.067759e-07      |      4.033680e+03      |
| 0.89850 |      3.067743e-07      |      4.033197e+03      |
| 0.89860 |      3.067727e-07      |      4.032713e+03      |
| 0.89870 |      3.067711e-07      |      4.032230e+03      |
| 0.89880 |      3.067695e-07      |      4.031747e+03      |
| 0.89890 |      3.067680e-07      |      4.031264e+03      |
| 0.89900 |      3.067664e-07      |      4.030781e+03      |
| 0.89910 |      3.067648e-07      |      4.030298e+03      |
| 0.89920 |      3.067633e-07      |      4.029816e+03      |
| 0.89930 |      3.067617e-07      |      4.029334e+03      |
| 0.89940 |      3.067601e-07      |      4.028851e+03      |
| 0.89950 |      3.067586e-07      |      4.028369e+03      |
| 0.89960 |      3.067570e-07      |      4.027887e+03      |
| 0.89970 |      3.067554e-07      |      4.027405e+03      |
| 0.89980 |      3.067539e-07      |      4.026924e+03      |
| 0.89990 |      3.067523e-07      |      4.026442e+03      |
| 0.90000 |      3.067508e-07      |      4.025961e+03      |
| 0.90010 |      3.067492e-07      |      4.025480e+03      |
| 0.90020 |      3.067477e-07      |      4.024999e+03      |
| 0.90030 |      3.067461e-07      |      4.024518e+03      |
| 0.90040 |      3.067446e-07      |      4.024037e+03      |
| 0.90050 |      3.067431e-07      |      4.023556e+03      |
| 0.90060 |      3.067415e-07      |      4.023076e+03      |
| 0.90070 |      3.067400e-07      |      4.022596e+03      |
| 0.90080 |      3.067385e-07      |      4.022115e+03      |
| 0.90090 |      3.067369e-07      |      4.021635e+03      |
| 0.90100 |      3.067354e-07      |      4.021156e+03      |
| 0.90110 |      3.067339e-07      |      4.020676e+03      |
| 0.90120 |      3.067324e-07      |      4.020196e+03      |
| 0.90130 |      3.067309e-07      |      4.019717e+03      |
| 0.90140 |      3.067293e-07      |      4.019237e+03      |
| 0.90150 |      3.067278e-07      |      4.018758e+03      |
| 0.90160 |      3.067263e-07      |      4.018279e+03      |
| 0.90170 |      3.067248e-07      |      4.017800e+03      |
| 0.90180 |      3.067233e-07      |      4.017322e+03      |
| 0.90190 |      3.067218e-07      |      4.016843e+03      |
| 0.90200 |      3.067203e-07      |      4.016365e+03      |
| 0.90210 |      3.067188e-07      |      4.015886e+03      |
| 0.90220 |      3.067173e-07      |      4.015408e+03      |
| 0.90230 |      3.067158e-07      |      4.014930e+03      |
| 0.90240 |      3.067143e-07      |      4.014452e+03      |
| 0.90250 |      3.067128e-07      |      4.013975e+03      |
| 0.90260 |      3.067113e-07      |      4.013497e+03      |
| 0.90270 |      3.067098e-07      |      4.013020e+03      |
| 0.90280 |      3.067084e-07      |      4.012542e+03      |
| 0.90290 |      3.067069e-07      |      4.012065e+03      |
| 0.90300 |      3.067054e-07      |      4.011588e+03      |
| 0.90310 |      3.067039e-07      |      4.011112e+03      |
| 0.90320 |      3.067025e-07      |      4.010635e+03      |
| 0.90330 |      3.067010e-07      |      4.010158e+03      |
| 0.90340 |      3.066995e-07      |      4.009682e+03      |
| 0.90350 |      3.066981e-07      |      4.009206e+03      |
| 0.90360 |      3.066966e-07      |      4.008730e+03      |
| 0.90370 |      3.066951e-07      |      4.008254e+03      |
| 0.90380 |      3.066937e-07      |      4.007778e+03      |
| 0.90390 |      3.066922e-07      |      4.007302e+03      |
| 0.90400 |      3.066908e-07      |      4.006827e+03      |
| 0.90410 |      3.066893e-07      |      4.006351e+03      |
| 0.90420 |      3.066879e-07      |      4.005876e+03      |
| 0.90430 |      3.066864e-07      |      4.005401e+03      |
| 0.90440 |      3.066850e-07      |      4.004926e+03      |
| 0.90450 |      3.066835e-07      |      4.004451e+03      |
| 0.90460 |      3.066821e-07      |      4.003976e+03      |
| 0.90470 |      3.066807e-07      |      4.003502e+03      |
| 0.90480 |      3.066792e-07      |      4.003028e+03      |
| 0.90490 |      3.066778e-07      |      4.002553e+03      |
| 0.90500 |      3.066764e-07      |      4.002079e+03      |
| 0.90510 |      3.066749e-07      |      4.001605e+03      |
| 0.90520 |      3.066735e-07      |      4.001132e+03      |
| 0.90530 |      3.066721e-07      |      4.000658e+03      |
| 0.90540 |      3.066707e-07      |      4.000184e+03      |
| 0.90550 |      3.066693e-07      |      3.999711e+03      |
| 0.90560 |      3.066678e-07      |      3.999238e+03      |
| 0.90570 |      3.066664e-07      |      3.998765e+03      |
| 0.90580 |      3.066650e-07      |      3.998292e+03      |
| 0.90590 |      3.066636e-07      |      3.997819e+03      |
| 0.90600 |      3.066622e-07      |      3.997346e+03      |
| 0.90610 |      3.066608e-07      |      3.996874e+03      |
| 0.90620 |      3.066594e-07      |      3.996402e+03      |
| 0.90630 |      3.066580e-07      |      3.995929e+03      |
| 0.90640 |      3.066566e-07      |      3.995457e+03      |
| 0.90650 |      3.066552e-07      |      3.994985e+03      |
| 0.90660 |      3.066538e-07      |      3.994514e+03      |
| 0.90670 |      3.066524e-07      |      3.994042e+03      |
| 0.90680 |      3.066510e-07      |      3.993571e+03      |
| 0.90690 |      3.066497e-07      |      3.993099e+03      |
| 0.90700 |      3.066483e-07      |      3.992628e+03      |
| 0.90710 |      3.066469e-07      |      3.992157e+03      |
| 0.90720 |      3.066455e-07      |      3.991686e+03      |
| 0.90730 |      3.066441e-07      |      3.991215e+03      |
| 0.90740 |      3.066428e-07      |      3.990745e+03      |
| 0.90750 |      3.066414e-07      |      3.990274e+03      |
| 0.90760 |      3.066400e-07      |      3.989804e+03      |
| 0.90770 |      3.066387e-07      |      3.989334e+03      |
| 0.90780 |      3.066373e-07      |      3.988864e+03      |
| 0.90790 |      3.066359e-07      |      3.988394e+03      |
| 0.90800 |      3.066346e-07      |      3.987924e+03      |
| 0.90810 |      3.066332e-07      |      3.987454e+03      |
| 0.90820 |      3.066319e-07      |      3.986985e+03      |
| 0.90830 |      3.066305e-07      |      3.986516e+03      |
| 0.90840 |      3.066292e-07      |      3.986046e+03      |
| 0.90850 |      3.066278e-07      |      3.985577e+03      |
| 0.90860 |      3.066265e-07      |      3.985109e+03      |
| 0.90870 |      3.066251e-07      |      3.984640e+03      |
| 0.90880 |      3.066238e-07      |      3.984171e+03      |
| 0.90890 |      3.066224e-07      |      3.983703e+03      |
| 0.90900 |      3.066211e-07      |      3.983234e+03      |
| 0.90910 |      3.066198e-07      |      3.982766e+03      |
| 0.90920 |      3.066184e-07      |      3.982298e+03      |
| 0.90930 |      3.066171e-07      |      3.981830e+03      |
| 0.90940 |      3.066158e-07      |      3.981363e+03      |
| 0.90950 |      3.066145e-07      |      3.980895e+03      |
| 0.90960 |      3.066131e-07      |      3.980427e+03      |
| 0.90970 |      3.066118e-07      |      3.979960e+03      |
| 0.90980 |      3.066105e-07      |      3.979493e+03      |
| 0.90990 |      3.066092e-07      |      3.979026e+03      |
| 0.91000 |      3.066079e-07      |      3.978559e+03      |
| 0.91010 |      3.066065e-07      |      3.978092e+03      |
| 0.91020 |      3.066052e-07      |      3.977626e+03      |
| 0.91030 |      3.066039e-07      |      3.977159e+03      |
| 0.91040 |      3.066026e-07      |      3.976693e+03      |
| 0.91050 |      3.066013e-07      |      3.976227e+03      |
| 0.91060 |      3.066000e-07      |      3.975761e+03      |
| 0.91070 |      3.065987e-07      |      3.975295e+03      |
| 0.91080 |      3.065974e-07      |      3.974829e+03      |
| 0.91090 |      3.065961e-07      |      3.974363e+03      |
| 0.91100 |      3.065948e-07      |      3.973898e+03      |
| 0.91110 |      3.065936e-07      |      3.973433e+03      |
| 0.91120 |      3.065923e-07      |      3.972967e+03      |
| 0.91130 |      3.065910e-07      |      3.972502e+03      |
| 0.91140 |      3.065897e-07      |      3.972038e+03      |
| 0.91150 |      3.065884e-07      |      3.971573e+03      |
| 0.91160 |      3.065871e-07      |      3.971108e+03      |
| 0.91170 |      3.065859e-07      |      3.970644e+03      |
| 0.91180 |      3.065846e-07      |      3.970179e+03      |
| 0.91190 |      3.065833e-07      |      3.969715e+03      |
| 0.91200 |      3.065821e-07      |      3.969251e+03      |
| 0.91210 |      3.065808e-07      |      3.968787e+03      |
| 0.91220 |      3.065795e-07      |      3.968323e+03      |
| 0.91230 |      3.065783e-07      |      3.967860e+03      |
| 0.91240 |      3.065770e-07      |      3.967396e+03      |
| 0.91250 |      3.065757e-07      |      3.966933e+03      |
| 0.91260 |      3.065745e-07      |      3.966470e+03      |
| 0.91270 |      3.065732e-07      |      3.966007e+03      |
| 0.91280 |      3.065720e-07      |      3.965544e+03      |
| 0.91290 |      3.065707e-07      |      3.965081e+03      |
| 0.91300 |      3.065695e-07      |      3.964619e+03      |
| 0.91310 |      3.065682e-07      |      3.964156e+03      |
| 0.91320 |      3.065670e-07      |      3.963694e+03      |
| 0.91330 |      3.065658e-07      |      3.963231e+03      |
| 0.91340 |      3.065645e-07      |      3.962769e+03      |
| 0.91350 |      3.065633e-07      |      3.962308e+03      |
| 0.91360 |      3.065620e-07      |      3.961846e+03      |
| 0.91370 |      3.065608e-07      |      3.961384e+03      |
| 0.91380 |      3.065596e-07      |      3.960923e+03      |
| 0.91390 |      3.065584e-07      |      3.960461e+03      |
| 0.91400 |      3.065571e-07      |      3.960000e+03      |
| 0.91410 |      3.065559e-07      |      3.959539e+03      |
| 0.91420 |      3.065547e-07      |      3.959078e+03      |
| 0.91430 |      3.065535e-07      |      3.958617e+03      |
| 0.91440 |      3.065523e-07      |      3.958157e+03      |
| 0.91450 |      3.065510e-07      |      3.957696e+03      |
| 0.91460 |      3.065498e-07      |      3.957236e+03      |
| 0.91470 |      3.065486e-07      |      3.956775e+03      |
| 0.91480 |      3.065474e-07      |      3.956315e+03      |
| 0.91490 |      3.065462e-07      |      3.955855e+03      |
| 0.91500 |      3.065450e-07      |      3.955396e+03      |
| 0.91510 |      3.065438e-07      |      3.954936e+03      |
| 0.91520 |      3.065426e-07      |      3.954476e+03      |
| 0.91530 |      3.065414e-07      |      3.954017e+03      |
| 0.91540 |      3.065402e-07      |      3.953558e+03      |
| 0.91550 |      3.065390e-07      |      3.953099e+03      |
| 0.91560 |      3.065378e-07      |      3.952640e+03      |
| 0.91570 |      3.065366e-07      |      3.952181e+03      |
| 0.91580 |      3.065354e-07      |      3.951722e+03      |
| 0.91590 |      3.065343e-07      |      3.951264e+03      |
| 0.91600 |      3.065331e-07      |      3.950805e+03      |
| 0.91610 |      3.065319e-07      |      3.950347e+03      |
| 0.91620 |      3.065307e-07      |      3.949889e+03      |
| 0.91630 |      3.065295e-07      |      3.949431e+03      |
| 0.91640 |      3.065284e-07      |      3.948973e+03      |
| 0.91650 |      3.065272e-07      |      3.948515e+03      |
| 0.91660 |      3.065260e-07      |      3.948058e+03      |
| 0.91670 |      3.065249e-07      |      3.947600e+03      |
| 0.91680 |      3.065237e-07      |      3.947143e+03      |
| 0.91690 |      3.065225e-07      |      3.946686e+03      |
| 0.91700 |      3.065214e-07      |      3.946229e+03      |
| 0.91710 |      3.065202e-07      |      3.945772e+03      |
| 0.91720 |      3.065191e-07      |      3.945315e+03      |
| 0.91730 |      3.065179e-07      |      3.944859e+03      |
| 0.91740 |      3.065168e-07      |      3.944402e+03      |
| 0.91750 |      3.065156e-07      |      3.943946e+03      |
| 0.91760 |      3.065145e-07      |      3.943490e+03      |
| 0.91770 |      3.065133e-07      |      3.943034e+03      |
| 0.91780 |      3.065122e-07      |      3.942578e+03      |
| 0.91790 |      3.065110e-07      |      3.942122e+03      |
| 0.91800 |      3.065099e-07      |      3.941666e+03      |
| 0.91810 |      3.065087e-07      |      3.941211e+03      |
| 0.91820 |      3.065076e-07      |      3.940756e+03      |
| 0.91830 |      3.065065e-07      |      3.940300e+03      |
| 0.91840 |      3.065053e-07      |      3.939845e+03      |
| 0.91850 |      3.065042e-07      |      3.939391e+03      |
| 0.91860 |      3.065031e-07      |      3.938936e+03      |
| 0.91870 |      3.065020e-07      |      3.938481e+03      |
| 0.91880 |      3.065008e-07      |      3.938027e+03      |
| 0.91890 |      3.064997e-07      |      3.937572e+03      |
| 0.91900 |      3.064986e-07      |      3.937118e+03      |
| 0.91910 |      3.064975e-07      |      3.936664e+03      |
| 0.91920 |      3.064964e-07      |      3.936210e+03      |
| 0.91930 |      3.064953e-07      |      3.935756e+03      |
| 0.91940 |      3.064941e-07      |      3.935302e+03      |
| 0.91950 |      3.064930e-07      |      3.934849e+03      |
| 0.91960 |      3.064919e-07      |      3.934396e+03      |
| 0.91970 |      3.064908e-07      |      3.933942e+03      |
| 0.91980 |      3.064897e-07      |      3.933489e+03      |
| 0.91990 |      3.064886e-07      |      3.933036e+03      |
| 0.92000 |      3.064875e-07      |      3.932583e+03      |
| 0.92010 |      3.064864e-07      |      3.932131e+03      |
| 0.92020 |      3.064853e-07      |      3.931678e+03      |
| 0.92030 |      3.064842e-07      |      3.931226e+03      |
| 0.92040 |      3.064831e-07      |      3.930773e+03      |
| 0.92050 |      3.064821e-07      |      3.930321e+03      |
| 0.92060 |      3.064810e-07      |      3.929869e+03      |
| 0.92070 |      3.064799e-07      |      3.929417e+03      |
| 0.92080 |      3.064788e-07      |      3.928966e+03      |
| 0.92090 |      3.064777e-07      |      3.928514e+03      |
| 0.92100 |      3.064766e-07      |      3.928062e+03      |
| 0.92110 |      3.064756e-07      |      3.927611e+03      |
| 0.92120 |      3.064745e-07      |      3.927160e+03      |
| 0.92130 |      3.064734e-07      |      3.926709e+03      |
| 0.92140 |      3.064724e-07      |      3.926258e+03      |
| 0.92150 |      3.064713e-07      |      3.925807e+03      |
| 0.92160 |      3.064702e-07      |      3.925357e+03      |
| 0.92170 |      3.064692e-07      |      3.924906e+03      |
| 0.92180 |      3.064681e-07      |      3.924456e+03      |
| 0.92190 |      3.064670e-07      |      3.924005e+03      |
| 0.92200 |      3.064660e-07      |      3.923555e+03      |
| 0.92210 |      3.064649e-07      |      3.923105e+03      |
| 0.92220 |      3.064639e-07      |      3.922656e+03      |
| 0.92230 |      3.064628e-07      |      3.922206e+03      |
| 0.92240 |      3.064618e-07      |      3.921756e+03      |
| 0.92250 |      3.064607e-07      |      3.921307e+03      |
| 0.92260 |      3.064597e-07      |      3.920858e+03      |
| 0.92270 |      3.064586e-07      |      3.920408e+03      |
| 0.92280 |      3.064576e-07      |      3.919959e+03      |
| 0.92290 |      3.064565e-07      |      3.919511e+03      |
| 0.92300 |      3.064555e-07      |      3.919062e+03      |
| 0.92310 |      3.064545e-07      |      3.918613e+03      |
| 0.92320 |      3.064534e-07      |      3.918165e+03      |
| 0.92330 |      3.064524e-07      |      3.917716e+03      |
| 0.92340 |      3.064514e-07      |      3.917268e+03      |
| 0.92350 |      3.064503e-07      |      3.916820e+03      |
| 0.92360 |      3.064493e-07      |      3.916372e+03      |
| 0.92370 |      3.064483e-07      |      3.915924e+03      |
| 0.92380 |      3.064473e-07      |      3.915477e+03      |
